n	pca1	pca2
5275	99.694	0.306003
5276	99.6668	0.333176
5277	99.7386	0.261357
5278	99.7172	0.282764
5279	99.6366	0.363428
5280	99.8138	0.1862
5281	99.8512	0.148761
5282	99.5372	0.462785
5283	99.6266	0.373417
5284	99.321	0.67902
5285	99.3072	0.692783
5286	98.9267	1.07328
5287	99.4639	0.536097
5288	99.7045	0.295526
5289	99.6345	0.36553
5290	99.6645	0.335549
5291	99.4044	0.595614
5292	99.2387	0.76134
5293	99.5394	0.460598
5294	99.508	0.491977
5295	99.2894	0.710581
5296	99.6071	0.39286
5297	99.2783	0.721726
5298	99.3136	0.686396
5299	99.5181	0.481865
5300	99.3118	0.688167
5301	99.5002	0.499833
5302	99.8608	0.139238
5303	99.4902	0.509768
5304	99.7075	0.292465
5305	99.7634	0.236582
5306	99.6825	0.317495
5307	99.5042	0.495757
5308	99.2167	0.783252
5309	99.251	0.749024
5310	99.2915	0.70852
5311	99.4745	0.525461
5312	98.9628	1.03719
5313	99.0582	0.941751
5314	99.0573	0.942692
5315	98.6328	1.36723
5316	99.6465	0.353513
5317	98.6855	1.31455
5318	97.9181	2.0819
5319	97.9684	2.03157
5320	98.5752	1.42484
5321	99.6729	0.327087
5322	99.7337	0.266324
5323	99.4076	0.592439
5324	99.6341	0.365886
5325	98.9068	1.09318
5326	98.9191	1.08092
5327	99.6381	0.361926
5328	99.5896	0.410425
5329	99.6474	0.352563
5330	99.6511	0.3489
5331	99.2205	0.779522
5332	99.7986	0.201434
5333	99.7862	0.213821
5334	99.919	0.0810164
5335	99.8311	0.168939
5336	99.7943	0.205724
5337	99.8651	0.134898
5338	99.6638	0.336186
5339	99.8414	0.158552
5340	99.1656	0.83444
5341	99.8723	0.12769
5342	99.8762	0.123804
5343	99.5772	0.422809
5344	99.8976	0.102351
5345	99.8868	0.113212
5346	99.6149	0.385067
5347	99.8756	0.124432
5348	99.7578	0.242208
5349	99.6428	0.357221
5350	99.7647	0.235254
5351	99.4439	0.55613
5352	99.9318	0.0681817
5353	99.8795	0.120495
5354	99.8582	0.141773
5355	99.7754	0.224616
5356	99.7718	0.228187
5357	99.7226	0.277401
5358	99.9147	0.0852611
5359	99.8394	0.160605
5360	99.9413	0.058694
5361	99.909	0.0910474
5362	99.6494	0.350583
5363	99.9188	0.0812222
5364	99.7901	0.209932
5365	99.7809	0.219054
5366	99.7748	0.225224
5367	99.8217	0.178309
5368	99.7264	0.273559
5369	99.8943	0.105749
5370	99.9314	0.0686347
5371	99.8701	0.129917
5372	99.7913	0.208696
5373	99.8638	0.136224
5374	99.7643	0.235739
5375	99.6056	0.394428
5376	99.8782	0.121776
5377	99.7643	0.235685
5378	99.6357	0.364307
5379	99.7673	0.232701
5380	99.9337	0.0663143
5381	99.8882	0.111843
5382	99.868	0.131955
5383	99.9381	0.06194
5384	99.2945	0.705452
5385	99.8991	0.100876
5386	99.4459	0.554072
5387	99.6918	0.308163
5388	99.9337	0.0663036
5389	99.8069	0.193077
5390	99.7661	0.23394
5391	99.8768	0.123198
5392	99.9435	0.0564857
5393	99.8137	0.186254
5394	99.7693	0.23068
5395	99.9146	0.0854349
5396	99.9339	0.066121
5397	99.8944	0.105608
5398	99.9486	0.0513791
5399	99.8598	0.140189
5400	99.8898	0.110202
5401	99.9129	0.0871294
5402	99.9237	0.0762968
5403	99.8629	0.137058
5404	99.8615	0.138514
5405	99.8233	0.176742
5406	99.8577	0.14234
5407	99.8941	0.10588
5408	99.8737	0.126328
5409	99.778	0.222038
5410	99.8578	0.142246
5411	99.9583	0.0416573
5412	99.7641	0.235919
5413	99.7327	0.267271
5414	99.9328	0.0671614
5415	99.9542	0.0458038
5416	99.8999	0.100057
5417	99.6606	0.339444
5418	99.9129	0.0870505
5419	99.6972	0.302758
5420	99.8852	0.114843
5421	99.879	0.121007
5422	99.8492	0.150785
5423	99.8926	0.107351
5424	99.8143	0.18572
5425	99.9072	0.0928431
5426	99.7824	0.217552
5427	99.8954	0.104564
5428	99.7269	0.273059
5429	99.9434	0.056621
5430	99.8817	0.118259
5431	99.8482	0.151833
5432	99.8612	0.138765
5433	99.9208	0.0792003
5434	99.8524	0.147645
5435	99.8946	0.105397
5436	99.9174	0.0826053
5437	99.8425	0.157453
5438	99.9018	0.0982203
5439	99.9669	0.0330803
5440	99.8508	0.149177
5441	99.9669	0.0330561
5442	99.8582	0.141779
5443	99.3711	0.628926
5444	99.5837	0.416345
5445	99.9456	0.0544358
5446	99.6253	0.374707
5447	99.1197	0.880326
5448	99.6295	0.370473
5449	99.9328	0.0672187
5450	99.7693	0.230681
5451	99.3919	0.608139
5452	99.9239	0.0760609
5453	99.8455	0.154548
5454	99.9337	0.066316
5455	99.9313	0.0686523
5456	99.9418	0.0582478
5457	99.8424	0.157558
5458	99.7747	0.225346
5459	99.3983	0.601715
5460	99.7012	0.298796
5461	99.9543	0.0456526
5462	99.9113	0.0886611
5463	99.925	0.0749629
5464	99.8965	0.103539
5465	99.6603	0.339666
5466	99.3386	0.661446
5467	99.9033	0.0966755
5468	99.8217	0.178286
5469	99.9271	0.0729255
5470	99.86	0.139959
5471	99.9643	0.0357412
5472	99.9291	0.0708922
5473	99.6918	0.308249
5474	99.8912	0.108793
5475	99.963	0.0370289
5476	99.9473	0.0527065
5477	99.8885	0.111488
5478	99.8776	0.122405
5479	99.9117	0.0883352
5480	99.8482	0.151789
5481	99.8289	0.171099
5482	99.878	0.122043
5483	99.8214	0.178605
5484	99.8547	0.145325
5485	99.7104	0.289593
5486	99.9198	0.0801969
5487	99.7725	0.227507
5488	99.743	0.256987
5489	99.7851	0.214896
5490	99.9102	0.0897625
5491	99.7931	0.206851
5492	99.9055	0.0945068
5493	99.9463	0.053666
5494	99.8067	0.193277
5495	99.8807	0.11927
5496	99.92	0.0800388
5497	99.8762	0.123776
5498	99.9086	0.0914303
5499	99.9489	0.0511259
5500	99.8918	0.108154
5501	99.9182	0.0818103
5502	99.9399	0.0600618
5503	99.8942	0.105829
5504	99.952	0.0479859
5505	99.7251	0.274892
5506	99.8004	0.199648
5507	99.941	0.0590415
5508	99.8011	0.198919
5509	99.9214	0.0786301
5510	99.9355	0.0644779
5511	99.4937	0.506274
5512	99.8797	0.12034
5513	99.923	0.0770316
5514	99.8842	0.115757
5515	99.7583	0.241672
5516	99.7506	0.249358
5517	99.9059	0.0940628
5518	99.9377	0.0623258
5519	99.9024	0.0975795
5520	99.9216	0.0784198
5521	99.9303	0.0697148
5522	99.9043	0.0957451
5523	99.8819	0.118106
5524	99.9332	0.066782
5525	99.9348	0.0652377
5526	99.9102	0.0897749
5527	99.9496	0.05042
5528	99.9189	0.0811383
5529	99.9642	0.0357961
5530	99.8934	0.106564
5531	99.9562	0.0438103
5532	99.956	0.0439574
5533	99.9363	0.0636924
5534	99.3726	0.627365
5535	99.8948	0.10516
5536	99.9399	0.0600597
5537	99.9576	0.0424499
5538	99.9386	0.0613549
5539	99.8481	0.151879
5540	99.8005	0.199523
5541	99.8277	0.172298
5542	99.899	0.101035
5543	99.9403	0.0597308
5544	99.9059	0.0940842
5545	99.9024	0.0975719
5546	99.8748	0.125167
5547	99.914	0.0860148
5548	99.934	0.065975
5549	99.966	0.03395
5550	99.9798	0.020246
5551	99.8529	0.147076
5552	99.4734	0.526597
5553	99.8446	0.155397
5554	99.6425	0.357476
5555	99.9458	0.0541681
5556	99.3262	0.673846
5557	99.7631	0.236933
5558	99.8969	0.103104
5559	99.9584	0.0416102
5560	99.7285	0.271479
5561	99.913	0.0869617
5562	99.8242	0.175817
5563	99.8961	0.103894
5564	99.8233	0.176735
5565	99.5595	0.440531
5566	99.8023	0.197701
5567	99.7315	0.268506
5568	99.8883	0.111722
5569	99.9086	0.0914387
5570	99.1044	0.895643
5571	99.8462	0.153799
5572	99.935	0.0650447
5573	99.9287	0.0713303
5574	99.9074	0.0925656
5575	99.9519	0.0481381
5576	99.8537	0.146252
5577	99.8464	0.153563
5578	99.815	0.185036
5579	99.2443	0.755727
5580	99.191	0.808974
5581	99.0419	0.958129
5582	99.5679	0.432139
5583	99.7213	0.278681
5584	99.7293	0.270697
5585	99.9147	0.0853381
5586	99.8591	0.140888
5587	99.6166	0.383441
5588	99.0777	0.922344
5589	99.7835	0.216544
5590	99.5465	0.453495
5591	99.8925	0.107484
5592	99.3012	0.698814
5593	99.601	0.398993
5594	99.8353	0.164698
5595	99.4961	0.503949
5596	99.8293	0.170746
5597	99.8851	0.114873
5598	99.9028	0.0971926
5599	99.6467	0.353284
5600	99.7988	0.201192
5601	99.7975	0.202502
5602	99.9157	0.0843434
5603	99.9439	0.056052
5604	99.8774	0.122638
5605	99.8603	0.139686
5606	99.8832	0.11679
5607	99.8177	0.182334
5608	99.9298	0.0701754
5609	99.8805	0.119451
5610	99.8229	0.177125
5611	99.9358	0.0641792
5612	99.909	0.0910412
5613	99.8484	0.151588
5614	99.8928	0.107205
5615	99.9189	0.0811309
5616	99.9527	0.0472603
5617	99.9307	0.0692774
5618	99.9205	0.0794604
5619	99.9344	0.0656291
5620	99.8252	0.174823
5621	99.8149	0.185122
5622	99.8404	0.159646
5623	99.8486	0.151446
5624	99.9076	0.0923768
5625	99.9187	0.0813459
5626	99.8928	0.107154
5627	99.8631	0.136882
5628	99.8786	0.121362
5629	99.8567	0.143288
5630	99.9149	0.0851314
5631	99.8815	0.118502
5632	99.8639	0.136072
5633	99.8933	0.10673
5634	99.8224	0.17761
5635	99.8866	0.113395
5636	99.8162	0.183757
5637	99.9026	0.0973702
5638	99.7005	0.299533
5639	99.8886	0.111357
5640	99.895	0.10498
5641	99.4932	0.506828
5642	99.6942	0.305794
5643	99.8503	0.149677
5644	99.9269	0.0730508
5645	99.8318	0.168203
5646	99.9171	0.0829136
5647	99.8992	0.100786
5648	99.845	0.155005
5649	99.8435	0.156499
5650	99.8917	0.10835
5651	99.9315	0.0684529
5652	99.8948	0.105157
5653	99.9038	0.0961548
5654	99.8901	0.10986
5655	99.7853	0.214733
5656	99.8881	0.11191
5657	99.8386	0.161405
5658	99.8249	0.175109
5659	99.9101	0.0898602
5660	99.8663	0.133656
5661	99.8369	0.163138
5662	99.8627	0.137262
5663	99.8291	0.170932
5664	99.8059	0.194137
5665	99.8993	0.100697
5666	99.9102	0.0897583
5667	99.8631	0.136921
5668	99.9125	0.0874729
5669	99.9233	0.0767176
5670	99.8162	0.183818
5671	99.8241	0.175922
5672	99.9051	0.0948709
5673	99.8087	0.191342
5674	99.8123	0.187744
5675	99.8323	0.167743
5676	99.7752	0.224835
5677	99.8164	0.18359
5678	99.6646	0.335422
5679	99.5755	0.42454
5680	99.3786	0.621438
5681	99.2198	0.78024
5682	99.2095	0.790453
5683	99.8846	0.115436
5684	99.9053	0.0946645
5685	99.0092	0.990761
5686	99.5504	0.449561
5687	99.6892	0.310801
5688	99.3569	0.643144
5689	99.8207	0.179343
5690	99.5799	0.420118
5691	99.7807	0.21925
5692	99.4616	0.538406
5693	99.3292	0.670772
5694	99.7249	0.275146
5695	99.553	0.44699
5696	99.6364	0.363567
5697	99.7033	0.296661
5698	99.8898	0.110246
5699	99.208	0.791953
5700	99.5534	0.44662
5701	99.6787	0.321312
5702	99.3141	0.685941
5703	99.3717	0.628293
5704	99.4914	0.508559
5705	99.6802	0.319792
5706	99.5156	0.484432
5707	99.6185	0.381528
5708	99.4842	0.515824
5709	99.2249	0.77512
5710	99.0316	0.968442
5711	99.0399	0.960073
5712	99.308	0.692043
5713	99.0948	0.905185
5714	99.2306	0.76944
5715	99.0724	0.927625
5716	99.283	0.716959
5717	99.2463	0.753739
5718	99.3329	0.667094
5719	99.2607	0.739329
5720	99.5712	0.428842
5721	99.7038	0.296208
5722	99.5803	0.419713
5723	99.3307	0.669318
5724	99.611	0.389008
5725	99.6009	0.399088
5726	99.4491	0.550863
5727	99.5767	0.423344
5728	99.6393	0.360732
5729	99.768	0.231951
5730	99.0903	0.909711
5731	99.1386	0.861358
5732	99.3665	0.633478
5733	99.7442	0.255823
5734	99.4498	0.550173
5735	99.3094	0.690567
5736	99.5983	0.401655
5737	99.5523	0.447686
5738	99.211	0.788983
5739	99.5887	0.411255
5740	99.7062	0.293816
5741	99.7922	0.207795
5742	99.497	0.502961
5743	99.3385	0.661486
5744	98.8332	1.16681
5745	98.8308	1.16919
5746	99.6331	0.366861
5747	99.5231	0.4769
5748	99.8151	0.184874
5749	99.8202	0.179787
5750	99.5956	0.404433
5751	99.6442	0.355797
5752	99.6784	0.321584
5753	99.7524	0.247587
5754	99.0714	0.928592
5755	99.1842	0.815784
5756	99.4476	0.552412
5757	99.5771	0.422923
5758	99.5014	0.498632
5759	99.5319	0.468108
5760	99.7714	0.228603
5761	99.4821	0.517932
5762	99.4754	0.524583
5763	99.4228	0.577203
5764	99.5466	0.45336
5765	99.6052	0.394843
5766	99.7099	0.290096
5767	99.6412	0.358788
5768	99.6104	0.389601
5769	99.5819	0.418078
5770	99.7304	0.269632
5771	99.5156	0.484399
5772	99.6071	0.392946
5773	99.5181	0.481892
5774	99.8188	0.181153
5775	99.4448	0.555233
5776	99.5647	0.435259
5777	99.7573	0.242732
5778	99.7905	0.209514
5779	99.8761	0.12389
5780	99.423	0.57701
5781	99.749	0.25095
5782	99.6723	0.327658
5783	99.2973	0.702745
5784	99.6722	0.327775
5785	99.1767	0.823294
5786	99.5036	0.49641
5787	99.6929	0.307096
5788	99.7606	0.239447
5789	99.8487	0.15126
5790	99.8254	0.174581
5791	99.5984	0.401647
5792	99.8949	0.105142
5793	99.9384	0.0615994
5794	99.8631	0.136889
5795	99.8888	0.111249
5796	99.8685	0.131546
5797	99.9054	0.0945572
5798	99.8517	0.148292
5799	99.9347	0.065288
5800	99.9288	0.0712275
5801	99.8754	0.124557
5802	99.9386	0.0613602
5803	99.9006	0.099446
5804	99.9143	0.0856821
5805	99.9789	0.0210735
5806	99.8349	0.165078
5807	99.9443	0.0557204
5808	99.9182	0.0818011
5809	99.9063	0.0936783
5810	99.8659	0.134074
5811	99.9139	0.0860508
5812	99.9649	0.0351262
5813	99.8244	0.17558
5814	99.9282	0.071797
5815	99.8637	0.136258
5816	99.8963	0.103676
5817	99.9029	0.0971004
5818	99.9418	0.0582371
5819	99.9252	0.0748267
5820	99.9582	0.0417901
5821	99.9559	0.0441238
5822	99.8929	0.107128
5823	99.9669	0.0331334
5824	99.9698	0.0302394
5825	99.9466	0.0534086
5826	99.9476	0.0524043
5827	99.9647	0.0353023
5828	99.9696	0.0304098
5829	99.8888	0.111242
5830	99.916	0.0839667
5831	99.9709	0.0291143
5832	99.9519	0.0481015
5833	99.978	0.0220287
5834	99.9635	0.0365058
5835	99.9756	0.0244356
5836	99.9679	0.0320843
5837	99.9386	0.061391
5838	99.9818	0.0182478
5839	99.9291	0.0708867
5840	99.8961	0.103879
5841	99.9004	0.0995761
5842	99.8726	0.127382
5843	99.9625	0.0374568
5844	99.958	0.0419986
5845	99.9582	0.0417536
5846	99.9495	0.050538
5847	99.945	0.0549527
5848	99.8812	0.118785
5849	99.8759	0.124115
5850	99.9104	0.0895565
5851	99.9777	0.022303
5852	99.9749	0.0250834
5853	99.9668	0.0332397
5854	99.9484	0.0516402
5855	99.9831	0.0168686
5856	99.9566	0.0434367
5857	99.9837	0.016342
5858	99.9766	0.0234474
5859	99.9848	0.0152095
5860	99.9623	0.0376681
5861	99.9742	0.025792
5862	99.9614	0.0385506
5863	99.9698	0.0301732
5864	99.9831	0.0168715
5865	99.9725	0.0275026
5866	99.9724	0.0275552
5867	99.9833	0.0167238
5868	99.9737	0.026287
5869	99.9749	0.0251148
5870	99.9497	0.0502967
5871	99.9683	0.0316949
5872	99.9789	0.0210714
5873	99.9674	0.0325836
5874	99.9569	0.0431063
5875	99.9718	0.0281503
5876	99.9751	0.0249362
5877	99.9798	0.0202069
5878	99.9661	0.0338747
5879	99.9707	0.0293115
5880	99.9659	0.0341311
5881	99.9705	0.0295091
5882	99.9601	0.0398609
5883	99.9507	0.0493342
5884	99.9567	0.0433347
5885	99.9451	0.0548559
5886	99.9316	0.0684058
5887	99.9748	0.0252099
5888	99.9748	0.0251998
5889	99.9504	0.0496163
5890	99.9497	0.0503477
5891	99.9727	0.0273247
5892	99.9759	0.0240971
5893	99.9483	0.0517354
5894	99.9525	0.0475231
5895	99.9427	0.0573264
5896	99.955	0.0450408
5897	99.9489	0.0511179
5898	99.9484	0.0515607
5899	99.9652	0.0347628
5900	99.9662	0.0337547
5901	99.9567	0.0432624
5902	99.9399	0.0601105
5903	99.9434	0.0565603
5904	99.9655	0.0344613
5905	99.9372	0.062776
5906	99.9559	0.0441364
5907	99.9515	0.0485137
5908	99.9684	0.0316255
5909	99.9753	0.024712
5910	99.9785	0.0215109
5911	99.9682	0.0317864
5912	99.9628	0.0372373
5913	99.9629	0.0370638
5914	99.9741	0.0259421
5915	99.9538	0.0462396
5916	99.964	0.0360039
5917	99.9604	0.0395511
5918	99.9597	0.0402818
5919	99.9172	0.082767
5920	99.9609	0.0390577
5921	99.9595	0.0404563
5922	99.9485	0.0514573
5923	99.9609	0.0391
5924	99.3662	0.633827
5925	99.8938	0.106232
5926	99.9308	0.0692394
5927	99.7361	0.263869
5928	99.8187	0.181279
5929	99.6329	0.367143
5930	99.8336	0.166352
5931	99.7423	0.257739
5932	99.934	0.0660302
5933	99.7488	0.251164
5934	99.7226	0.277374
5935	99.8268	0.17317
5936	99.8642	0.135767
5937	99.9158	0.0841708
5938	99.7529	0.247123
5939	99.443	0.556994
5940	99.5445	0.455453
5941	99.5554	0.444557
5942	99.8034	0.196591
5943	99.8461	0.153936
5944	99.6882	0.311765
5945	99.7365	0.263452
5946	99.8074	0.192601
5947	99.8735	0.126527
5948	99.9134	0.0865705
5949	99.6063	0.393713
5950	99.9087	0.091338
5951	99.5871	0.412948
5952	99.4918	0.508161
5953	99.6159	0.384055
5954	99.4346	0.565435
5955	99.6113	0.38866
5956	99.5422	0.45783
5957	99.8558	0.144169
5958	99.401	0.598988
5959	99.3977	0.60232
5960	99.3861	0.613933
5961	99.4851	0.51487
5962	99.492	0.508039
5963	99.4419	0.558104
5964	99.6659	0.334106
5965	99.5481	0.451911
5966	99.6763	0.323704
5967	99.73	0.269978
5968	99.5461	0.453898
5969	99.5742	0.42583
5970	99.8673	0.132722
5971	99.8269	0.173068
5972	99.6538	0.346199
5973	99.4675	0.532465
5974	99.2977	0.702284
5975	99.517	0.482978
5976	99.5499	0.450103
5977	99.5248	0.47515
5978	99.2031	0.796877
5979	99.5261	0.473935
5980	99.4184	0.581599
5981	99.4295	0.57047
5982	99.743	0.256996
5983	99.5246	0.475366
5984	99.369	0.631023
5985	99.409	0.59096
5986	99.562	0.438009
5987	99.6185	0.381544
5988	99.1758	0.824192
5989	99.4964	0.503637
5990	99.7278	0.272162
5991	99.6997	0.300322
5992	99.4473	0.552695
5993	99.6459	0.354101
5994	99.3137	0.686349
5995	99.5577	0.442325
5996	99.4132	0.586813
5997	99.6025	0.397486
5998	99.7592	0.240779
5999	99.698	0.30195
6000	99.6035	0.396523
6001	99.5825	0.417541
6002	99.7044	0.295595
6003	99.8957	0.104345
6004	99.8018	0.198197
6005	99.4918	0.508158
6006	99.6683	0.331738
6007	99.5447	0.45529
6008	99.0697	0.930289
6009	98.211	1.78901
6010	99.5916	0.408351
6011	99.7328	0.267156
6012	99.3597	0.640329
6013	98.7535	1.24647
6014	99.4795	0.520509
6015	99.8025	0.197453
6016	99.6925	0.307508
6017	99.8867	0.113323
6018	99.8154	0.184641
6019	99.4655	0.534487
6020	99.8536	0.146403
6021	99.6628	0.337178
6022	99.7694	0.230594
6023	99.7805	0.219548
6024	99.8256	0.174443
6025	99.8238	0.176183
6026	99.6244	0.375561
6027	99.2907	0.709313
6028	99.2403	0.759736
6029	99.6606	0.339437
6030	99.6185	0.381475
6031	99.7249	0.275118
6032	99.7814	0.218617
6033	99.6778	0.322158
6034	99.8548	0.145166
6035	99.5941	0.405923
6036	99.5811	0.418859
6037	99.3835	0.616545
6038	99.4461	0.553937
6039	99.7702	0.229777
6040	99.6467	0.353344
6041	99.6905	0.309535
6042	99.6413	0.358669
6043	99.641	0.359001
6044	99.6309	0.36906
6045	99.5109	0.489145
6046	99.8489	0.151148
6047	99.6405	0.359464
6048	99.5959	0.404089
6049	99.3052	0.694836
6050	99.8332	0.166788
6051	99.5373	0.462726
6052	99.7129	0.287099
6053	99.7528	0.247239
6054	99.8606	0.139443
6055	99.7894	0.210593
6056	99.6255	0.374453
6057	98.947	1.05299
6058	99.8354	0.164575
6059	99.4573	0.542689
6060	99.828	0.171954
6061	99.5971	0.402949
6062	99.3658	0.634179
6063	99.5663	0.433719
6064	99.756	0.243963
6065	99.3625	0.637482
6066	99.1188	0.881161
6067	99.6438	0.356189
6068	99.4736	0.526432
6069	99.6491	0.350937
6070	99.2725	0.72751
6071	98.8985	1.10155
6072	99.6081	0.39193
6073	99.6975	0.302472
6074	99.6709	0.32906
6075	99.4426	0.557353
6076	99.0383	0.961738
6077	99.6918	0.308174
6078	99.705	0.295004
6079	99.675	0.324981
6080	99.1727	0.827276
6081	99.6824	0.317607
6082	99.5128	0.487165
6083	98.7485	1.25148
6084	99.7847	0.215259
6085	99.9364	0.0636141
6086	99.3786	0.621388
6087	99.5085	0.491496
6088	99.8969	0.103074
6089	99.7503	0.249675
6090	99.8782	0.121825
6091	99.1315	0.868477
6092	98.8375	1.16248
6093	98.5321	1.46794
6094	98.7533	1.24665
6095	98.8549	1.14505
6096	98.7089	1.29109
6097	99.6757	0.324274
6098	99.7283	0.271702
6099	99.9393	0.0607294
6100	98.7682	1.23181
6101	99.2226	0.777405
6102	98.9311	1.06893
6103	99.0377	0.962277
6104	99.791	0.208998
6105	99.5505	0.449537
6106	98.9989	1.00112
6107	99.894	0.106042
6108	99.058	0.942015
6109	99.225	0.774968
6110	98.7709	1.22911
6111	99.5251	0.4749
6112	98.6376	1.36242
6113	99.7305	0.269489
6114	98.7416	1.25844
6115	99.8661	0.133896
6116	99.6415	0.358474
6117	99.6302	0.369779
6118	99.6971	0.302854
6119	99.8564	0.143552
6120	99.2964	0.703612
6121	99.2656	0.734427
6122	98.734	1.26603
6123	99.7894	0.21059
6124	99.7328	0.267168
6125	98.9615	1.03854
6126	98.8646	1.1354
6127	99.7043	0.29572
6128	98.7244	1.2756
6129	98.6568	1.34324
6130	99.5061	0.493857
6131	99.5754	0.424628
6132	99.2941	0.705894
6133	99.4202	0.579823
6134	98.3668	1.63318
6135	99.677	0.323011
6136	99.4786	0.521371
6137	99.9085	0.0914824
6138	99.8563	0.143653
6139	99.9272	0.0728174
6140	99.9446	0.055369
6141	99.6116	0.388351
6142	99.9093	0.0907083
6143	99.8884	0.111607
6144	99.7435	0.256513
6145	99.8004	0.199584
6146	98.9327	1.0673
6147	98.7433	1.25669
6148	99.8281	0.17188
6149	98.7642	1.23581
6150	98.3012	1.69876
6151	98.6781	1.32192
6152	99.8515	0.148513
6153	99.1977	0.802291
6154	99.0223	0.977744
6155	99.415	0.585028
6156	97.8429	2.15707
6157	99.7441	0.255893
6158	99.4213	0.578731
6159	97.9982	2.00181
6160	99.6845	0.315511
6161	97.7334	2.26656
6162	97.6967	2.30331
6163	99.7361	0.263905
6164	97.9474	2.05257
6165	98.4552	1.54483
6166	97.7463	2.25367
6167	99.8259	0.174144
6168	98.5351	1.46487
6169	99.8742	0.125772
6170	99.3001	0.699946
6171	99.8217	0.178309
6172	99.8686	0.131416
6173	99.477	0.522953
6174	99.0287	0.97132
6175	99.6935	0.306477
6176	99.7657	0.234256
6177	99.7786	0.221431
6178	98.7023	1.2977
6179	98.8614	1.13857
6180	99.0866	0.913378
6181	98.9393	1.06068
6182	99.2001	0.799918
6183	99.6505	0.349462
6184	99.7223	0.277657
6185	98.7186	1.28145
6186	99.6147	0.38527
6187	99.9622	0.0378286
6188	99.3522	0.647815
6189	99.8464	0.15358
6190	99.8515	0.148486
6191	99.8731	0.126905
6192	99.7615	0.238518
6193	99.7678	0.232188
6194	94.8311	5.1689
6195	99.5534	0.446645
6196	99.0443	0.955674
6197	99.5571	0.442857
6198	99.7218	0.278158
6199	99.9444	0.0555577
6200	99.9601	0.0399138
6201	99.0196	0.980448
6202	99.8151	0.184859
6203	99.7649	0.235072
6204	99.3985	0.601502
6205	99.6163	0.383697
6206	99.2663	0.733703
6207	99.9721	0.0279125
6208	99.6048	0.395202
6209	99.9515	0.0484895
6210	99.8581	0.141854
6211	99.9348	0.0651884
6212	99.773	0.226971
6213	99.9528	0.0472255
6214	99.954	0.0460093
6215	99.9573	0.0427207
6216	99.9651	0.0349346
6217	99.9012	0.0987715
6218	99.9003	0.0997145
6219	99.806	0.193979
6220	99.8818	0.118226
6221	99.9014	0.0986414
6222	99.8243	0.175742
6223	99.912	0.0879936
6224	99.5413	0.458673
6225	99.7357	0.264345
6226	99.8743	0.125695
6227	99.7791	0.220864
6228	99.87	0.130017
6229	99.7517	0.248288
6230	99.819	0.180957
6231	99.8459	0.154106
6232	99.9661	0.0339034
6233	99.9687	0.031293
6234	99.9753	0.0247466
6235	99.9609	0.0391297
6236	99.7463	0.253667
6237	99.8951	0.104887
6238	99.9655	0.0345299
6239	99.9542	0.045766
6240	99.9345	0.0655329
6241	99.9142	0.0858231
6242	99.9201	0.0798923
6243	99.9294	0.0705891
6244	99.9443	0.0557371
6245	99.9538	0.0462168
6246	99.957	0.0430153
6247	99.9556	0.044365
6248	99.955	0.0449956
6249	99.9853	0.0146885
6250	99.9564	0.0436242
6251	99.9519	0.0480632
6252	99.9504	0.0496428
6253	99.9329	0.067058
6254	99.9296	0.07044
6255	99.9601	0.0398998
6256	99.986	0.0140363
6257	99.9738	0.026154
